datetime,0.7_0.6_0.6_3.0_10.0,0.7_0.6_0.6_2.0_10.0,0.7_0.6_0.6_1.0_10.0_4h,0.7_0.6_0.6_1.0_10.0_8h,0.8_0.7_0.7_1.0_10.0_8h,0.7_0.7_0.6_1.0_10.0_8h,0.7_0.7_0.6_2.0_10.0_8h,0.7_0.7_0.4_2.0_10.0_8h,0.7_0.7_0.4_3.0_10.0_8h,0.7_0.7_0.4_3.5_10.0_8h,0.7_0.7_0.4_3.5_10.0_4h,0.7_0.7_0.4_3.0_10.0_4h,0.7_0.7_0.4_3.0_10.0_8h_30,0.7_0.7_0.4_3.5_10.0_8h_30,0.7_0.7_0.4_3.5_10.0_12h_30,0.7_0.7_0.4_3.5_10.0_12h_10,0.7_0.7_0.4_3.0_10.0_12h_10,0.7_0.7_0.4_2.5_10.0_12h_10,0.7_0.7_0.5_3.0_10.0_12h_10,0.7_0.7_0.3_3.0_10.0_12h_10,0.7_0.7_0.6_3.0_10.0_12h_10,0.7_0.7_0.4_3.0_10.0_1d_10,0.7_0.7_0.4_2.5_10.0_1d_10,0.7_0.7_0.5_3.0_10.0_1d_10,0.7_0.7_0.6_3.0_10.0_1d_10,0.7_0.7_0.5_2.5_10.0_1d_10,0.7_0.7_0.5_2.0_10.0_1d_10,0.7_0.7_0.5_1.5_10.0_1d_10,0.6_0.6_0.5_2.0_10.0_1d_10,0.6_0.6_0.5_2.5_10.0_1d_10,0.6_0.6_0.5_3.0_10.0_1d_10,0.6_0.6_0.5_3.5_10.0_1d_10,0.7_0.6_0.5_3.0_10.0_1d_10
2022-09-14 04:00:00,0.0,0.0,-0.00273414980527,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-14 08:00:00,0.0,0.0,-0.0001136447594534,-0.002,0.0008508838357808,-0.0021065399892259,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-14 12:00:00,0.0,0.0,-0.0020300147799358,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-09-14 16:00:00,0.0,0.0,-0.003894645178178,-0.0051908052474321,-0.002,-0.0014083063537413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-14 20:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-15 00:00:00,0.0,0.0,0.0020184234663341,-0.002,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0013528005293404,0.0,0.0,0.0,0.0
2022-09-15 04:00:00,0.0,0.0,0.0091752711073338,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-15 08:00:00,0.0,0.0,-0.0036648729316767,-0.0166021156061266,0.0,0.0019049120487306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-15 12:00:00,0.0,0.0,-0.0025542255978693,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-09-15 16:00:00,0.0,0.0033006110833774,-0.0038329417612885,0.0317244567550072,0.0,8.658561825961204e-05,-0.0044338327008981,-0.007316353093081,-0.007316353093081,-0.007316353093081,-0.0032015517946302,-0.0032015517946302,-0.007316353093081,-0.007316353093081,,,,,,,,,,,,,,,,,,,
2022-09-15 20:00:00,0.0,-0.0056137790283085,-0.0046114428039376,,,,,,,,-0.002,-0.002,,,,,,,,,,,,,,,,,,,,,
2022-09-16 00:00:00,-0.0017914141637564,-0.0037914141637564,-0.0054358887427764,-0.0056901870429287,0.0,-0.0098116749759136,-0.0054466913607596,-0.0054466913607596,-0.0019999999999999,-0.0019999999999999,0.0022174615388547,0.0022174615388547,-0.0019999999999999,-0.0019999999999999,0.0,0.0,0.0,0.0,-0.0062888427618873,0.0,0.0,0.0,-0.0185064027890872,0.0,0.0,-0.0124200630403117,-0.0124200630403117,-0.0124200630403117,-0.0205064027890872,-0.0185064027890872,0.0,0.0,0.0
2022-09-16 04:00:00,-0.0019999999999999,-0.0019999999999999,-0.002,,,,,,,,-0.002,-0.002,,,,,,,,,,,,,,,,,,,,,
2022-09-16 08:00:00,0.0,0.0,-0.0054714767356337,-0.0074743526524838,0.003788206781373,-0.0010157325892053,-0.0019999999999999,-0.0019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-16 12:00:00,0.0,0.0073893731321398,0.0067154111398038,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,,,,,,,,,,,,
2022-09-16 16:00:00,0.0,-0.0019567892268625,-0.0019567892268625,0.0038456092676835,-0.002,0.0014317383690298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-16 20:00:00,0.0,-0.002,0.0020678940277839,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-17 00:00:00,0.0,0.0,-0.0083319627910475,0.004046113050392,0.0011112741424708,0.0128507158586289,0.0064242421761513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0287596234328863,0.0,0.0,-0.002,-0.0242768949790359,-0.0242768949790359,-0.002,-0.002,0.0,0.0,0.0
2022-09-17 04:00:00,0.0,0.0,0.0022324745448425,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-17 08:00:00,0.0,0.0,0.0023458864303184,-0.002,-0.002,-0.003477357408345,-0.002,0.0086004953630497,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-17 12:00:00,0.0,0.0,-0.0072270274712834,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-09-17 16:00:00,0.0,0.0,-0.002,0.0,0.0,-0.0028129349241887,0.0,-0.0066425606467615,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-17 20:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-18 00:00:00,0.0,0.0,0.0034749790396335,0.0025544089776619,0.0,0.0005544089776619,0.0,-0.0019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,-0.0019999999999999,0.0012631758543344,0.0,0.0,0.0,0.0,0.0
2022-09-18 04:00:00,0.0,0.0,-0.0037628050205337,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-18 08:00:00,0.0,0.0,-0.0019999999999999,-0.002,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-18 12:00:00,0.0,0.0,-0.0034283213035657,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-09-18 16:00:00,0.0,0.0,-0.002,-0.0010370740873633,-0.0086284617240527,-0.0032794749235056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-18 20:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-19 00:00:00,0.0,-0.0005551583906726,-0.0030979852273354,-0.0089350961790768,-0.002,0.0129585803983671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007252292081741,0.0007252292081741,-0.0084493209644711,0.0007252292081741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0
2022-09-19 04:00:00,0.0,-0.006267029315076,-0.0032526876372381,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-19 08:00:00,0.0,-0.0106123727950522,0.0001464685567167,-0.0039834492400961,0.0015688992019474,0.0010417473994124,0.0054386802851695,0.0069453386219909,0.0161727966773041,0.0161727966773041,0.0,-0.0041248873661067,0.0161727966773041,0.0161727966773041,,,,,,,,,,,,,,,,,,,
2022-09-19 12:00:00,0.004574912142935,0.002574912142935,-0.0034234161558826,,,,,,,,0.0,-0.002,,,0.0,0.0,0.004720644533639,0.0007021318002438,0.0204874952577842,0.0062897622524898,0.0117835669794564,,,,,,,,,,,,
2022-09-19 16:00:00,-0.002,-0.002,-8.456185610090233e-06,0.0009719679931146,-0.002,-0.0057037672476204,-0.002,-0.002,-0.002,-0.002,0.0,0.0,-0.002,-0.002,,,,,,,,,,,,,,,,,,,
2022-09-19 20:00:00,0.0,0.0,-0.0003104578142426,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-20 00:00:00,0.0,0.0,0.0074527803579508,-0.002,-0.0033914631152441,0.0083764732717611,0.0241124049285335,-0.0105570495714558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999,-0.002,-0.002,-0.002,-0.002,0.0,0.0,0.0,-0.0288691068238632,-0.0365029021640808,-0.0365029021640808,-0.038009497921883,0.0,0.0,0.0,0.0,0.0
2022-09-20 04:00:00,0.0,0.0,-0.002544470094653,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-20 08:00:00,0.0,0.0,-0.002,0.0,-0.002,0.0051692594204452,0.0049334186888677,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-20 12:00:00,0.0,0.0,0.0048206811604419,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0167726308591634,0.0143479917474472,0.01616207857495,,,,,,,,,,,,
2022-09-20 16:00:00,0.0,-0.0065084643931618,-0.0085084643931618,0.0,0.0,-0.0083660124337565,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-20 20:00:00,0.0,-0.002,-0.000891097834443,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-21 00:00:00,0.0,0.0,-0.0017577145395962,-0.0063557659741557,0.0,-0.0050184503609461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.002,-0.002,0.0,0.0187798906281037,0.0188322727509225,-0.002,-0.0031838961027972,-0.0031838961027972,-0.0011053301700821,0.0231540584370861,0.0,0.0,0.0,0.0
2022-09-21 04:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-21 08:00:00,0.0,0.0,0.0023159567466563,0.0005843883862508,0.0,-3.603729966823645e-05,0.0,0.0038943292129339,0.0,0.0,0.0,0.0013625090749633,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-21 12:00:00,0.0,0.0,-0.0062482589445992,,,,,,,,0.0,-0.002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-09-21 16:00:00,0.0,0.0,-0.002,0.0066425961146496,0.0,0.0013880400580238,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-21 20:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-22 00:00:00,0.0,0.0064745257887829,0.0015827785805216,0.0103787992407965,0.0046039606290418,-0.0037393585009089,-0.0199028693048963,-0.0006491108965431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0549555129779888,-0.0547672189041748,0.0,-0.0019999999999999,-0.002,0.0,-0.002,0.0317287876153745,0.0019556147328609,0.0252912535841822,0.0,0.0,0.0,0.0
2022-09-22 04:00:00,0.0,-0.002,-0.0134512832713182,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-22 08:00:00,0.0,0.0,-0.0003837163833131,0.0029342540787498,-0.002,-0.0037186627046687,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-22 12:00:00,0.0,0.0,-0.0074743365803508,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0299110649644153,0.0144558756215545,0.0121669787770071,,,,,,,,,,,,
2022-09-22 16:00:00,0.0,0.0,0.0030849248511562,-0.002,0.0,-0.0013402617100248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-22 20:00:00,0.0,0.0,-0.0032590224370758,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-23 00:00:00,0.0,0.0,-0.002,0.0,0.0,-0.0007359435371285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999,-0.002,-0.002,0.0027426751855046,0.0027426751855046,-0.0013333074618199,0.0,-0.0013333074618199,-0.0176048386467893,-0.0153240638340248,-0.0017669686576722,0.0,0.0,0.0,0.0
2022-09-23 04:00:00,0.0,0.0,0.000484892200584,,,,,,,,0.0,0.0200006277789659,,,,,,,,,,,,,,,,,,,,,
2022-09-23 08:00:00,0.0,0.0,-0.002,0.0,0.0,-0.0061736043497397,0.0,0.0,0.0,0.0,0.0,0.0022129991622405,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-23 12:00:00,0.0060907602143384,0.0060907602143384,0.0033426665681931,,,,,,,,0.0035854540078803,0.0015854540078803,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-09-23 16:00:00,-0.002,-0.0001592406342464,-0.0001592406342464,0.0,0.0,-0.0109538294292014,0.0,0.0,0.0,0.0,-0.002,-0.002,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-23 20:00:00,0.0,-0.002,-0.0102557879555529,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-24 00:00:00,0.0,0.0,-0.0021578887567309,0.0,0.0,0.006266111067937,0.0,0.0108921135120815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.002,-0.002,0.0120817275573932,-0.002,0.0169332696244077,0.0163164027976912,-0.0292105314603661,0.0,0.0,0.0,0.0
2022-09-24 04:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-24 08:00:00,0.0,0.0,0.0056114214532901,0.0021521343422206,0.0,-0.0053412578903907,-0.0066646049448715,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-24 12:00:00,0.0,0.0,-0.0014388779726484,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-09-24 16:00:00,0.0,0.0033009341124015,-0.005123599682358,-0.002,0.0,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-24 20:00:00,0.0,-0.002,-0.0020845207452673,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-25 00:00:00,0.0,0.0,0.0021371769886401,0.0,0.0,-0.0068622087747661,-0.0165527984405871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,-0.002,0.0114549629714814,-0.002,0.0,0.0,0.0,0.0
2022-09-25 04:00:00,0.0,0.0,-0.0002464907836155,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-25 08:00:00,0.0,0.0,-0.003313655519477,0.0,0.0,0.0119057921361588,-0.002,0.0,0.0,0.0,0.0,-0.0049578555173613,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-25 12:00:00,0.0,0.0,-0.002,,,,,,,,0.0,-0.002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-09-25 16:00:00,0.0,0.0,0.0011903067879917,0.0,0.0,0.0023768661055635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-25 20:00:00,0.0,0.0,-0.0059177151353263,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-26 00:00:00,0.0,0.0,-0.0068796464195569,0.0,0.0,0.0001974687733176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0
2022-09-26 04:00:00,0.0,0.0,-0.0039432672477783,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-26 08:00:00,0.0,0.0,0.0001164906209751,-0.0177436860945495,0.0,-0.0197436860945495,0.0,0.011122859525484,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-26 12:00:00,0.0,0.0,-0.0077088764753335,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0040344684241423,-0.0004217178753904,,,,,,,,,,,,
2022-09-26 16:00:00,0.0,0.0,0.0017266157907701,-0.0012502660412038,0.0,0.0011070428743219,-0.0013440235666582,0.0013614451114552,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-26 20:00:00,0.0,0.0,-0.0024457645405364,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-27 00:00:00,0.0,0.0,-0.0007644109262394,-0.002,0.0,0.008695592813938,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.002,0.0,0.0,-0.012786737504491,0.0,-0.012786737504491,-0.0114404374110916,-0.0114404374110916,0.0,0.0,0.0,0.0,0.0
2022-09-27 04:00:00,0.0,0.0,-0.010092385832902,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-27 08:00:00,0.0,0.0,0.0018638278682584,0.0027198798651823,0.0,0.0025436798483919,0.0044121312246988,0.0030272792617239,0.0038300014986061,-0.0002659223896267,0.005042195997143,0.005042195997143,0.0038300014986061,-0.0002659223896267,,,,,,,,,,,,,,,,,,,
2022-09-27 12:00:00,0.0,0.0,-0.002,,,,,,,,-0.002,-0.002,,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029903421031384,,,,,,,,,,,,
2022-09-27 16:00:00,0.0,0.0,0.0,-0.002,0.0,-0.0044958137685662,-0.002,-0.002,-0.002,-0.002,0.0,0.0,-0.002,-0.002,,,,,,,,,,,,,,,,,,,
2022-09-27 20:00:00,0.0,0.0,-0.0023471019057136,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-28 00:00:00,0.0,0.0,-0.0123224362611071,0.0,0.0,-0.0011864995376387,0.0008135004623612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,-0.002,0.0,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0
2022-09-28 04:00:00,0.0,0.0,0.000391687993532,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-28 08:00:00,0.0,0.0,-0.002,-0.0037534116091395,0.0,0.0011983545329074,-0.0012511255355569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-28 12:00:00,0.0,0.0,0.0007931671976771,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-09-28 16:00:00,0.0,0.0,-0.002,-0.002,0.0,-0.0027200582452503,-0.0013691946697675,-0.0051894428584812,0.0,0.0,0.0,0.0,0.0027785129793494,0.0,,,,,,,,,,,,,,,,,,,
2022-09-28 20:00:00,-0.0010263203934777,-0.0010263203934777,-0.0010263203934777,,,,,,,,-0.007075946511444,-0.007075946511444,,,,,,,,,,,,,,,,,,,,,
2022-09-29 00:00:00,-0.0019999999999999,-0.0019999999999999,0.004734361544539,0.0027964966877761,0.0,0.0007964966877761,-0.002,-0.0082296881003333,-0.0062296881003333,0.0,-0.002,-0.002,-0.0082296881003333,0.0,0.0,0.0,0.0017200504121736,0.0017200504121736,-0.0026451570144895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024289935762662,-0.0054642519827842,0.0,0.0,0.0,0.0
2022-09-29 04:00:00,0.0,0.0,-0.0015858702789957,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-29 08:00:00,0.0,0.0,-0.002,-0.0029638844167593,0.0,0.0130056306730119,0.0,-0.002,-0.002,0.0,0.0,0.0,-0.002,0.0,,,,,,,,,,,,,,,,,,,
2022-09-29 12:00:00,0.0,0.0,-0.0031980345947799,,,,,,,,0.0,0.0,,,0.0,0.0,-0.0019999999999999,-0.0019999999999999,-0.002,0.0,0.0,,,,,,,,,,,,
2022-09-29 16:00:00,0.0,0.0,0.0021106701536962,-0.0031313662586345,0.0,-0.0032203193365825,0.0064481694901421,0.0088158977986618,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-29 20:00:00,0.0,0.0,-0.0054804700547972,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-30 00:00:00,0.0,0.0,-0.002,-0.0099474453451686,0.0,-0.0003699227753345,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027406848827535,0.0,0.0,-0.0022810856069456,-0.0022810856069456,-0.0042810856069456,-0.002,0.0,0.0,0.0,0.0
2022-09-30 04:00:00,0.0,0.0,0.0008178955009411,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-09-30 08:00:00,0.0,0.0,0.00297746852037,0.0018826567054569,0.0,0.0018826567054569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-09-30 12:00:00,0.0,0.0,0.0006444367507224,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-09-30 16:00:00,0.0,0.0,-0.0032854411600215,-0.002,0.0,-0.0018923710503878,0.0,0.0086635122716675,0.0086635122716675,0.0,0.0,-0.0011623841525775,0.0086635122716675,0.0,,,,,,,,,,,,,,,,,,,
2022-09-30 20:00:00,0.0,0.0,-0.0015884061246178,,,,,,,,0.0,-0.002,,,,,,,,,,,,,,,,,,,,,
2022-10-01 00:00:00,0.0,0.0,-0.0020679123528412,0.0024138162496996,0.0,0.0003522103490468,0.0,-0.002,-0.002,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0
2022-10-01 04:00:00,0.0,0.0,0.0005510810496197,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-10-01 08:00:00,0.0,0.0,-0.002648893344115,-0.002,0.0,-0.001862850029508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-10-01 12:00:00,0.0,0.0,-0.002,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-10-01 16:00:00,0.0,0.0,-0.0103302700022324,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-10-01 20:00:00,0.0,0.0,-0.0025853941544107,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-10-02 00:00:00,0.0,0.0,-0.0019999999999999,0.0,0.0,0.0053152386623662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052077728893498,0.0052077728893498,0.0029020873751589,0.0,0.0029020873751589,0.0029020873751589,0.0029020873751589,0.0,0.0,0.0,0.0,0.0
2022-10-02 04:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-10-02 08:00:00,0.0,0.0,-0.0025078167339653,0.0,0.0,-9.884365772672328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-10-02 12:00:00,0.0,0.0,-0.0019999999999999,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-10-02 16:00:00,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-10-02 20:00:00,0.0,0.0,-0.000828175666564,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-10-03 00:00:00,0.0,0.0,-0.002,0.0,0.0,0.0043396130799062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.002,-0.0019999999999999,0.0,-0.0019999999999999,-0.0019999999999999,-0.0019999999999999,0.0,0.0,0.0,0.0,0.0
2022-10-03 04:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-10-03 08:00:00,0.0,0.0,0.0,-0.000307306196937,0.0,-0.0018197723166408,0.0,-0.0358660511137263,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-10-03 12:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-10-03 16:00:00,0.0,0.0,-0.0073968173044254,-0.002,0.0,-0.002,0.0,0.0085551352763409,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-10-03 20:00:00,0.0,-0.000195435313364,-0.0001283658588552,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-10-04 00:00:00,0.0,-0.0019999999999999,-0.0019999999999999,-0.0046593433646694,0.0,-0.0052690943437967,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067259465083264,0.0,0.0,0.0,0.0,0.0
2022-10-04 04:00:00,0.0,0.0,-0.0001185227586971,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2022-10-04 08:00:00,0.0,0.0,-0.002,0.0052994880168486,0.0,0.0036017161968306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-10-04 12:00:00,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2022-10-04 16:00:00,0.0,0.0,0.0,0.0031191760653382,0.0,-0.0009023306869509,0.0,0.0028873796405887,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2022-10-04 20:00:00,0.0,0.0,-0.0010928765445373,,,,,,,,0.0,-0.0089990509127555,,,,,,,,,,,,,,,,,,,,,
