datetime,0.7_0.6_0.6_3.0_10.0_4h_60,0.7_0.6_0.6_2.0_10.0_4h_60,0.7_0.6_0.6_1.0_10.0_4h_60,0.7_0.6_0.6_1.0_10.0_8h_60,0.8_0.7_0.6_1.0_10.0_8h_60,0.8_0.7_0.6_1.0_10.0_8h_30,0.8_0.7_0.6_1.0_10.0_8h_10,0.7_0.7_0.6_1.0_10.0_8h_30,0.7_0.7_0.6_2.0_10.0_8h_30,0.7_0.7_0.4_2.0_10.0_8h_30,0.7_0.7_0.4_3.0_10.0_8h_30,0.7_0.7_0.4_3.5_10.0_8h_30,0.7_0.7_0.4_3.5_10.0_4h_60,0.7_0.7_0.4_3.5_10.0_12h_30,0.7_0.7_0.4_3.5_10.0_12h_10,0.7_0.7_0.4_3.0_10.0_12h_10,0.7_0.7_0.4_2.5_10.0_12h_10,0.7_0.7_0.6_3.0_10.0_12h_10,0.7_0.7_0.3_3.0_10.0_12h_10,0.7_0.7_0.4_3.0_10.0_1d_10,0.7_0.7_0.4_2.5_10.0_1d_10,0.7_0.7_0.5_3.0_10.0_1d_10,0.7_0.7_0.6_3.0_10.0_1d_10,0.7_0.7_0.5_2.5_10.0_1d_10,0.7_0.7_0.5_2.0_10.0_1d_10,0.7_0.7_0.5_1.5_10.0_1d_10,0.6_0.6_0.5_2.0_10.0_1d_10,0.6_0.6_0.5_2.5_10.0_1d_10,0.6_0.6_0.5_3.0_10.0_1d_10,0.6_0.6_0.5_3.5_10.0_1d_10
2021-03-07 00:00:00,0.0,-0.0019999999999999,-0.0019999999999999,0.0061331559600036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0123176339047306,-0.0104227912826394,0.0,0.0,0.0
2021-03-07 04:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-07 08:00:00,0.0,0.0,0.0029774106065295,-0.0019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-07 12:00:00,0.0,0.0,-0.002,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-07 20:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-08 00:00:00,0.0,-0.0027239761781323,-0.0027239761781323,0.0108092258616697,0.0,0.0,0.0,0.0,0.0,0.0047323937964046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.0019999999999999,0.0,0.0,0.0
2021-03-08 04:00:00,0.0,-0.002,-0.002,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-08 08:00:00,0.0,0.0,0.0101992151224057,-0.002,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-08 12:00:00,0.0,0.0,-0.0002061951218936,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-08 16:00:00,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-08 20:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-09 00:00:00,0.0,0.0,-0.0083819262562978,0.0020441292646785,0.0,0.0,0.0,0.0077880284907641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0164168747539214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09 04:00:00,0.0,0.0,-0.0019999999999999,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-09 08:00:00,0.0,0.0,-0.0034587527375221,-0.002,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-09 12:00:00,0.0,0.0,-0.002,,,,,,,,,,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,,,,,,,,,,,
2021-03-09 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-09 20:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-10 00:00:00,0.0,0.0,0.0105458035338594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10 04:00:00,0.0,0.0,-0.0049541879136524,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-10 08:00:00,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-10 12:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-10 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-10 20:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-11 00:00:00,0.0,0.0,0.0059854278385647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.571276267187175e-05,0.0,0.0,0.0,0.0
2021-03-11 04:00:00,0.0,0.0,-0.002,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-11 08:00:00,0.0,0.0,0.0037390692001623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-11 12:00:00,0.0,0.0,-0.002,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-11 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-11 20:00:00,0.0,0.0040670686822952,0.0040670686822952,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-12 00:00:00,0.0,-0.002,-0.002,0.0,0.0,0.0,0.0,-0.0121050297027927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0
2021-03-12 04:00:00,-0.0056119331833159,-0.0056119331833159,-0.0058809856423921,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-12 08:00:00,-0.002,-0.002,-0.002,0.0040464891276193,0.0,0.0,0.0,-0.0184722350543337,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-12 12:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-12 16:00:00,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,-0.0087848341405962,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-12 20:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-13 00:00:00,0.0,0.0058733566597381,0.0058733566597381,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323100729283537,0.0,0.0,0.0,0.0
2021-03-13 04:00:00,0.0,-0.002,-0.0009923365687029,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-13 08:00:00,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,-0.0187367086319591,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-13 12:00:00,0.0,0.0007961591022834,-0.0038692433448824,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-13 16:00:00,0.0,-0.002,-0.0019999999999999,0.0,0.0,0.0,0.0,-0.0015323976076638,0.0,0.0031265718979763,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-13 20:00:00,0.0,0.0,-0.0013646542453711,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-14 00:00:00,0.0,0.0,-0.002,-0.0006686590674282,0.0,0.0,0.0,-0.0019999999999999,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0087820182924707,0.0,0.0,0.0
2021-03-14 04:00:00,0.0,0.0,0.0001992951621103,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-14 08:00:00,0.0,0.0,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-14 12:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-14 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-14 20:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0
2021-03-15 04:00:00,0.0,0.0,-0.0202853691191001,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-15 08:00:00,0.0,-0.0165742021386328,-0.0098875513932155,-0.0122505596490432,0.0,0.0,0.0,-0.0091688267152555,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-15 12:00:00,0.0,-0.002,-0.0065857220449711,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-15 16:00:00,0.0,0.0,-0.0019999999999999,-0.0019999999999999,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-15 20:00:00,0.0,0.0,0.0,,,,,,,,,,-0.0027941013461398,,,,,,,,,,,,,,,,,
2021-03-16 00:00:00,0.0,0.0,0.0087211306823649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,-0.0168416847542756,-0.0168416847542756,0.0,-0.0168416847542756,0.0,0.0,0.0,0.0,0.0,0.0,0.0684194265727529,0.0,0.0,0.0,0.0
2021-03-16 04:00:00,0.0,0.0,0.0041137232623613,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-16 08:00:00,0.0,0.0,0.0020275326654688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-16 12:00:00,0.0,0.0,-0.002,,,,,,,,,,0.0,0.0,0.0,-0.002,-0.002,0.0,-0.002,,,,,,,,,,,
2021-03-16 16:00:00,0.0,0.0,0.0038597881283025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-16 20:00:00,0.0,0.0,-0.0069524967876822,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-17 00:00:00,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0104798657610688,0.0,-0.0104798657610688,-0.0104798657610688,-0.0124798657610688,0.0,0.0,0.0,0.0
2021-03-17 04:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-17 08:00:00,0.0,0.0,-0.0088949939559632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-17 12:00:00,0.0,0.0,-0.0052303627601544,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-17 16:00:00,0.0,0.0,0.0086565443869897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-17 20:00:00,-0.0018827659935392,-0.0018827659935392,-0.0052757770148598,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-18 00:00:00,-0.002,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0291534897001718,0.0008442469309819,0.0,0.0008442469309819,0.0008442469309819,0.0008442469309819,0.006640983793473,0.006640983793473,0.006640983793473,0.0
2021-03-18 04:00:00,0.0,0.0,0.0009600525900855,,,,,,,,,,0.0186970364398471,,,,,,,,,,,,,,,,,
2021-03-18 08:00:00,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999,,,,,,,,,,,,,,,,,
2021-03-18 12:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-18 16:00:00,0.0,0.0,0.0090246088662239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-18 20:00:00,0.0,0.0,-0.0058613285259594,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-19 00:00:00,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.002,0.0,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,0.0
2021-03-19 04:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-19 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-19 12:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-19 16:00:00,0.0,0.0,0.0039935313075251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-19 20:00:00,0.0,0.0,-0.002,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20 04:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-20 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-20 12:00:00,0.0,0.0,-0.0088800674559433,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-20 16:00:00,0.0,0.0,-0.0113923015206385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-20 20:00:00,0.0,0.0,-0.0080449374935958,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-21 00:00:00,0.0,0.0,-0.002,-0.0042139016561216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21 04:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-21 08:00:00,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-21 12:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-21 16:00:00,0.0,0.0,0.0018799541744316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-21 20:00:00,0.0,0.0,-0.0019999999999999,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22 04:00:00,0.0,0.0,0.0355203729472608,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-22 08:00:00,0.0,-0.0088681866688867,-0.0108681866688867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-22 12:00:00,0.0,-0.002,0.0005996124745542,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-22 16:00:00,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-22 20:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23 04:00:00,0.0,0.0,-0.0024711454440267,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-23 08:00:00,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-23 12:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-23 20:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-24 00:00:00,0.0,0.0,-0.0070695937968057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139719761407904,0.0139719761407904,0.0,0.0139719761407904,0.0,0.0,0.0,0.0,0.0,0.1027289465840666,0.1027289465840666,0.0460354891797279,0.0460354891797279,0.0,0.0
2021-03-24 04:00:00,0.0,-0.0029422043629908,-0.0049422043629908,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-24 08:00:00,0.0,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-24 12:00:00,0.0,0.0,-0.0012684572784248,,,,,,,,,,-0.0593046986332073,0.0,0.0,-0.0019999999999999,-0.0019999999999999,0.0,-0.0019999999999999,,,,,,,,,,,
2021-03-24 16:00:00,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088059919875213,,,,,,,,,,,,,,,,,
2021-03-24 20:00:00,0.0,0.0,0.0,,,,,,,,,,-0.002,,,,,,,,,,,,,,,,,
2021-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052035491938696,0.0052035491938696,0.0,0.0052035491938696,0.0393376341000055,0.0393376341000055,0.0003993486014153,0.0,0.0003993486014153,-0.0016006513985846,-0.0016006513985846,0.0055132313054399,0.0055132313054399,0.0,0.0
2021-03-25 04:00:00,0.0,0.0,0.0029036521374113,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-25 08:00:00,0.0,0.0,-0.0057188764728054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-25 12:00:00,0.0,0.0,-0.005079328058749,,,,,,,,,,0.0,0.0,0.0,-0.0019999999999999,-0.0019999999999999,0.0,-0.0019999999999999,,,,,,,,,,,
2021-03-25 16:00:00,0.0,0.0,0.0086616729976635,0.0088793283634998,0.0,0.0,0.0,0.000502928411745,0.0065086995668597,0.0065086995668597,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-25 20:00:00,0.0,0.0,-0.0063902709080258,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-26 00:00:00,0.0,0.0,-0.002,-0.002,0.0,0.0,0.0,-0.002,-0.0019999999999999,-0.0019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.002,-0.002,0.0,-0.002,-0.002,-0.002,-0.002,-0.002,0.0,0.0
2021-03-26 04:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-26 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-26 12:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-26 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0082229961718951,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-26 20:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 04:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-27 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-27 12:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-27 16:00:00,0.0145101898421793,0.0145101898421793,0.0145101898421793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182079859327332,,,,,,,,,,,,,,,,,
2021-03-27 20:00:00,-0.002,-0.0139536540817926,-0.0139536540817926,,,,,,,,,,-0.002,,,,,,,,,,,,,,,,,
2021-03-28 00:00:00,0.0,-0.002,0.0016332254138803,0.0028473687576676,0.0,0.0,0.0,0.0032335884574021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0604736568423482,0.0,0.0,0.0,0.0
2021-03-28 04:00:00,0.0,0.0,-0.0019999999999999,,,,,,,,,,-0.0025257625154381,,,,,,,,,,,,,,,,,
2021-03-28 08:00:00,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,-0.002,,,,,,,,,,,,,,,,,
2021-03-28 12:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,0.0319848734223758,0.0319848734223758,0.0319848734223758,0.0319848734223758,0.0,0.0319848734223758,,,,,,,,,,,
2021-03-28 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154762740745551,,,,,,,,,,,,,,,,,
2021-03-28 20:00:00,0.0,0.0,0.0,,,,,,,,,,-0.002,,,,,,,,,,,,,,,,,
2021-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,-0.002,-0.002,-0.002,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,-0.0445066919985046,-0.042509324676501,0.0,0.0,0.0,0.0
2021-03-29 04:00:00,0.0,-0.0052164009733158,-0.0052164009733158,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-29 08:00:00,0.0,-0.002,-0.002,0.0097818452266423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-29 12:00:00,0.0,-0.0072265314677673,-0.0072265314677673,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-29 16:00:00,0.0,-0.002,-0.0106553959270477,-0.0076951080069244,0.0,0.0,0.0,-0.0111695644106987,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-29 20:00:00,0.0,0.0,0.0008518097131646,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-30 00:00:00,0.0,0.0,-0.002,-0.002,0.0,0.0,0.0,-4.8751453086326495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0176774186647464,0.0,0.0,0.0,0.0
2021-03-30 04:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-30 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-30 12:00:00,0.0,0.0,0.0006924240860853,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-30 16:00:00,0.0,0.0,-0.002,-0.0008725681773914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-30 20:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-31 00:00:00,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0
2021-03-31 04:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-03-31 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-31 12:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
2021-03-31 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-03-31 20:00:00,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
2021-04-01 00:00:00,0.0,0.0,0.0,-0.0026905791230521,0.0,0.0,0.0,-0.0009917292604368,-0.0009917292604368,-0.0009917292604368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
